Street_ID,Full_Street_Name,Risk_Score_Below15,Bus_Stops,Local_Business,GoodRoadRating,FairRoadRating,PoorRoadRating,SewerConfl,Engineerin,NationalGr,ProjectInPastFiveYears,Length_0to100,Length_101to200,Length_201to300,Length_301to400,Length_401to500,Length_501OrMore,PrimaryRoad,SecondaryRoad,LocalRoad
12580515,1998 JAMES ST,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
12580565,1299 COURT ST,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
12574992,599 W BEAR ST,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12575166,1199 N STATE ST,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12576855,2899 S SALINA ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12575326,812 COURT ST,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12577947,499 N STATE ST,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12578194,1639 E GENESEE ST,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
13001421,1651 JAMES ST,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12578912,3499 E GENESEE ST,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
12580242,0 HIGHLAND STREET WALKWAY,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12571966,299 VALLEY DR,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
12571931,579 VALLEY DR,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
12578702,2089 E GENESEE ST,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12572008,2121 SOUTH AVE,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
13002509,1262 S STATE ST,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12577672,799 S STATE ST,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12574840,1299 MILTON AVE,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12580559,1198 COURT ST,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12576628,4444 S SALINA ST,0,0,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
12573486,1599 W GENESEE ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12575110,832 N STATE ST,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
12580736,2216 COURT ST,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12571751,1437 VALLEY DR,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12573173,1224 SOUTH AVE,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
12579373,3799 E GENESEE ST,0,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
12571712,1838 VALLEY DR,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
12578213,1999 E GENESEE ST,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
12578744,2899 E GENESEE ST,1,1,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,0,0
12577258,1551 S SALINA ST,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12577970,599 JAMES ST,1,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
12571749,1599 VALLEY DR,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12572829,1699 W GENESEE ST,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
12575213,2599 LODI ST,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12578062,699 JAMES ST,0,1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
12577399,1099 S STATE ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12577260,1499 S SALINA ST,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12572113,1599 SOUTH AVE,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12571893,2534 SOUTH AVE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12580514,1899 JAMES ST,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12575263,499 WOLF ST,1,1,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0
12575217,2699 LODI ST,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
12575199,199 WOLF ST,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12575235,299 WOLF ST,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12575287,499 COURT ST,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12577704,499 E GENESEE ST,1,1,0,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,1,0,0
12575271,221 COURT ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12571745,449 W SENECA TPKE,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12575197,2799 LODI ST,1,0,0,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,1,0,0
12575249,399 WOLF ST,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12577881,499 ERIE BLVD E,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
12575307,599 COURT ST,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12575539,1099 WOLF ST,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12571960,442 VALLEY DR,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12575483,799 WOLF ST,0,1,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12575317,699 COURT ST,1,1,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12575323,799 COURT ST,1,1,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12578312,1641 ERIE BLVD E,1,0,0,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,1,0,0
12574990,699 W BEAR ST,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12575481,699 WOLF ST,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12576630,4341 S SALINA ST,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12577710,599 E GENESEE ST,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
12575479,599 WOLF ST,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12575531,999 WOLF ST,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12577957,599 N STATE ST,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12577340,1330 S SALINA ST,1,1,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12575113,999 N STATE ST,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
12575120,1099 N STATE ST,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12573884,299 ERIE BLVD W,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12577843,399 ERIE BLVD E,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12581254,3675 JAMES ST,1,1,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12579378,3949 E GENESEE ST,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
12576575,241 W SENECA TPKE,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12575542,1199 WOLF ST,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12578152,1499 E GENESEE ST,1,1,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12578091,897 JAMES ST,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12578191,1599 E GENESEE ST,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12571919,2299 SOUTH AVE,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12571709,1999 VALLEY DR,1,1,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12577255,199 W KENNEDY ST,1,0,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12577671,899 S STATE ST,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12576623,343 E SENECA TPKE,1,1,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12578015,799 ERIE BLVD E,1,0,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12564377,5599 S SALINA ST,1,1,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12578132,1199 E GENESEE ST,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12578229,1099 ERIE BLVD E,1,1,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12578236,1199 ERIE BLVD E,1,0,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12578129,1099 E GENESEE ST,1,1,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12572809,1899 W GENESEE ST,1,1,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12572817,1799 W GENESEE ST,1,1,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12572750,1999 W GENESEE ST,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12577798,799 E GENESEE ST,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
13001290,111 BUTTERNUT ST,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12573466,899 ERIE BLVD W,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12580354,1256 JAMES ST,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
12571904,2499 SOUTH AVE,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12572011,2099 SOUTH AVE,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12576568,399 W SENECA TPKE,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12576603,129 E SENECA TPKE,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
12573862,365 ERIE BLVD W,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12576625,409 E SENECA TPKE,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12571808,2599 SOUTH AVE,1,1,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0
12579379,3850 E GENESEE ST,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
12581107,199 N MIDLER AVE,1,1,1,NA,NA,NA,0,0,0,1,0,0,1,0,0,0,0,1,0
12571694,2299 VALLEY DR,0,1,0,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0
12578037,999 ERIE BLVD E,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12563570,2655 VALLEY DR,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0
12573770,599 ERIE BLVD W,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
12571731,599 W SENECA TPKE,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12571744,1699 VALLEY DR,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13006020,549 E GLEN AVE,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12577922,499 JAMES ST,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
12573572,159 EDISON ST,1,0,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
12574889,559 STATE FAIR BLVD,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,0
12575068,297 W BEAR ST,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12573623,699 ERIE BLVD W,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
12578303,1540 ERIE BLVD E,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
12577252,299 W KENNEDY ST,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0
12578072,799 JAMES ST,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0
12578924,3599 E GENESEE ST,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12571701,2199 VALLEY DR,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
12575005,439 W BEAR ST,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0
12581423,389 N MIDLER AVE,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
12579385,4099 E GENESEE ST,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12580320,1099 JAMES ST,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
12581113,299 N MIDLER AVE,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
12578861,3099 E GENESEE ST,0,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,0,0
12578731,2699 E GENESEE ST,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
12576577,199 W SENECA TPKE,1,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,0,0
12576666,699 E SENECA TPKE,1,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,0,0
12576554,4853 S SALINA ST,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12578746,2999 E GENESEE ST,0,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,0,0
13002381,799 ERIE BLVD W,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
12576667,543 E SENECA TPKE,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12580093,999 JAMES ST,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
13002151,181 ONONDAGA PARK DR,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12575073,1099 N CLINTON ST,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12573197,399 W KENNEDY ST,1,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,0,0
13001412,0 LINCOLN PARK DR,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12572995,0 WEP SERVICE ACCESS DRWY,1,0,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
12563573,2599 VALLEY DR,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12578944,1199 SALT SPRINGS RD,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
12573210,799 SOUTH AVE,1,0,0,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,1
12578767,710 SALT SPRINGS RD,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
12578768,799 SALT SPRINGS RD,1,1,0,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,1
12572057,1599 W COLVIN ST,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12576805,826 CANNON ST,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
13001926,1149 SALT SPRINGS RD,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12576808,719 CANNON ST,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
12572120,1299 W COLVIN ST,1,1,1,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,1
12572058,1499 W COLVIN ST,1,0,0,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,1
12572907,299 WOLCOTT AVE,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12572036,1799 W COLVIN ST,1,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1
12578894,1127 SALT SPRINGS RD,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
12572118,1399 W COLVIN ST,1,0,1,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,1
12578893,1025 SALT SPRINGS RD,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
12573219,759 SOUTH AVE,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12576810,634 CANNON ST,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
12578875,887 SALT SPRINGS RD,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
12578948,1299 SALT SPRINGS RD,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12578874,851 SALT SPRINGS RD,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12578947,141 SPRINGFIELD RD,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
12572911,199 WOLCOTT AVE,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
12578883,960 SALT SPRINGS RD,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
12573212,897 SOUTH AVE,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
12572038,1699 W COLVIN ST,1,0,0,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,1
12580655,199 LOMA AVE,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
12578332,399 VINE ST,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
13001322,2149 PARK ST,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
12577694,399 MONTGOMERY ST,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
12577975,599 N TOWNSEND ST,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
12577964,699 N TOWNSEND ST,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
12577691,129 BANK ALY,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
12573283,102 DAVIS ST,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
12573896,299 W GENESEE ST,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12572937,2099 S GEDDES ST,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
12572994,1637 W ONONDAGA ST,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
12577251,1699 S STATE ST,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13001892,105 S MCBRIDE ST,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13002128,599 W COLVIN ST,1,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1
13000236,143 CLOVER RIDGE DR,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12573697,107 DICKERSON ST,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12577895,189 N TOWNSEND ST,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13001391,999 TURTLE ST,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13002086,1399 WESTCOTT ST,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13001932,799 BROAD ST,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12572844,299 SCHOOL ST,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13002084,399 KENSINGTON PL,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13002405,127 GIFFORD ST,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12580197,199 FIRST NORTH ST,1,0,0,NA,NA,NA,1,0,1,0,1,0,0,0,0,0,0,0,1
13002402,249 W ONONDAGA ST,0,0,1,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,1
12573018,399 ROWLAND ST,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12577299,299 GARFIELD AVE,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12573477,105 ULSTER ST,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13001431,399 TAFT AVE,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12576970,499 JAMESVILLE AVE,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13001362,301 OAK ST,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12573909,497 W GENESEE ST,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12572144,909 W COLVIN ST,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12576636,301 E GLEN AVE,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12572142,919 W COLVIN ST,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12572323,2508 BELLEVUE AVE,1,1,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1
13002180,539 BALLANTYNE RD,1,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1
12571758,399 MAINS AVE,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13002101,199 GARFIELD AVE,1,1,0,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,1
13002150,599 ONONDAGA AVE,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12578853,617 S MIDLER AVE,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12572092,501 W NEWELL ST,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12572101,525 W BRIGHTON AVE,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13002046,419 E COLVIN ST,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12578850,699 S MIDLER AVE,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13002181,101 CLAIRMONTE AVE,1,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1
12577383,999 MONTGOMERY ST,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13001810,399 PEAT ST,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13002129,1399 MIDLAND AVE,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12577542,299 BROAD ST,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13001915,199 N BEECH ST,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12572081,601 W NEWELL ST,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
12578919,299 DEFOREST RD,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12577854,299 E WILLOW ST,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12577854,299 E WILLOW ST,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12577854,299 E WILLOW ST,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12577854,299 E WILLOW ST,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12572078,617 W NEWELL ST,1,0,0,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,1
12580361,298 SEDGWICK DR,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12573091,999 S GEDDES ST,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13002120,1500 BELLEVUE AVE,1,1,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1
12573776,103 PLUM ST,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12580164,721 POND ST,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12580020,499 E LAUREL ST,1,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1
12580272,1402 BUTTERNUT ST,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12573298,101 CONGRESS AVE,1,1,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1
12577979,299 UNION AVE,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13002508,339 OAKWOOD AVE,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
13002132,299 ONONDAGA AVE,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
12572860,99 LEWIS ST,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13002353,399 CADWELL ST,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12577402,199 OAKWOOD AVE,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
13002140,902 VELASKO RD,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12577725,650 E ADAMS ST,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
12580286,1907 GRANT BLVD,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12573070,299 BRADLEY ST,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12573908,499 W GENESEE ST,1,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1
12577312,99 BENEDICT AVE,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12580150,199 SPRING LN,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13002502,899 S SALINA ST,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13002106,199 SUNRISE DR,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12577291,599 E COLVIN ST,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12578281,199 OAK ST,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
12578219,198 COLUMBUS AVE,1,1,1,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,1
12578836,399 SEELEY RD,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13002034,569 E GLEN AVE,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12580400,1099 TEALL AVE,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
12578830,99 BEATTIE ST,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13002130,605 MIDLAND AVE,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
